<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.01.07	12:00:00	2648.348	2652.752	2647.358	2651.644	7216	0	159
2025.01.07	13:00:00	2651.603	2664.264	2649.883	2662.514	15905	0	159
2025.01.07	14:00:00	2662.548	2663.004	2655.802	2658.486	12783	0	159
2025.01.07	15:00:00	2658.531	2658.531	2641.885	2647.700	22216	0	159
2025.01.07	16:00:00	2647.611	2655.589	2646.383	2651.782	13651	0	159
2025.01.07	17:00:00	2651.825	2656.021	2650.232	2652.404	9214	0	159
2025.01.07	18:00:00	2652.379	2652.555	2647.193	2649.030	9736	0	159
2025.01.07	19:00:00	2649.090	2650.351	2646.928	2649.246	8709	0	159
2025.01.07	20:00:00	2649.294	2651.487	2647.173	2650.439	6402	0	159
2025.01.07	21:00:00	2650.469	2650.541	2647.731	2648.743	2264	0	159
2025.01.07	23:00:00	2649.303	2650.193	2648.355	2649.807	2445	0	159
2025.01.08	00:00:00	2649.817	2651.512	2648.675	2650.544	3379	0	159
2025.01.08	01:00:00	2650.586	2650.899	2647.083	2648.781	6619	0	160
2025.01.08	02:00:00	2648.779	2650.371	2645.925	2648.928	4840	0	159
2025.01.08	03:00:00	2648.932	2648.932	2645.569	2646.752	4152	0	159
2025.01.08	04:00:00	2646.728	2648.652	2645.202	2646.991	3245	0	159
2025.01.08	05:00:00	2646.998	2650.794	2646.633	2650.012	4558	0	159
2025.01.08	06:00:00	2650.042	2653.092	2648.903	2652.088	5164	0	159
2025.01.08	07:00:00	2652.078	2654.452	2651.590	2652.619	4577	0	159
2025.01.08	08:00:00	2652.651	2653.796	2649.578	2651.948	5914	0	159
2025.01.08	09:00:00	2651.910	2655.001	2651.754	2653.462	5188	0	159
2025.01.08	10:00:00	2653.542	2655.158	2652.648	2653.169	4958	0	159
2025.01.08	11:00:00	2653.129	2653.133	2647.576	2650.919	7336	0	159
2025.01.08	12:00:00	2650.830	2652.497	2645.847	2652.010	6922	0	159
2025.01.08	13:00:00	2651.961	2660.310	2651.558	2660.212	14010	0	159
2025.01.08	14:00:00	2660.184	2667.659	2660.002	2661.405	16248	0	159
2025.01.08	15:00:00	2661.350	2667.835	2659.398	2665.818	13075	0	159
2025.01.08	16:00:00	2665.840	2670.053	2662.641	2669.586	8911	0	159
2025.01.08	17:00:00	2669.625	2669.899	2649.388	2655.575	13143	0	159
2025.01.08	18:00:00	2655.624	2659.158	2651.764	2651.781	8770	0	159
2025.01.08	19:00:00	2653.539	2660.590	2653.373	2658.333	7840	0	159
2025.01.08	20:00:00	2658.366	2664.059	2658.276	2663.491	6953	0	159
2025.01.08	21:00:00	2663.451	2664.055	2660.948	2661.519	4632	0	159
2025.01.08	23:00:00	2662.413	2663.216	2661.987	2662.507	2053	0	159
2025.01.09	00:00:00	2662.526	2662.850	2659.494	2659.960	3300	0	159
2025.01.09	01:00:00	2659.996	2661.374	2657.356	2658.641	5619	0	159
2025.01.09	02:00:00	2658.599	2660.140	2656.241	2658.774	4821	0	159
2025.01.09	03:00:00	2658.801	2662.148	2658.488	2659.369	3910	0	159
2025.01.09	04:00:00	2659.335	2659.792	2655.437	2658.923	3657	0	159
2025.01.09	05:00:00	2658.926	2660.960	2657.555	2658.264	4868	0	159
2025.01.09	06:00:00	2658.265	2666.973	2658.265	2666.702	5035	0	159
2025.01.09	07:00:00	2666.735	2666.735	2662.328	2662.450	5153	0	159
2025.01.09	08:00:00	2662.418	2666.962	2660.468	2664.409	7520	0	159
2025.01.09	09:00:00	2664.458	2666.552	2662.302	2664.980	6231	0	159
2025.01.09	10:00:00	2664.995	2668.560	2664.477	2667.419	5164	0	160
2025.01.09	11:00:00	2667.471	2673.299	2665.274	2670.266	8493	0	159
2025.01.09	12:00:00	2670.249	2675.206	2669.418	2674.021	6734	0	159
2025.01.09	13:00:00	2674.001	2678.334	2671.985	2672.715	10425	0	159
2025.01.09	14:00:00	2672.691	2675.797	2667.196	2672.486	9570	0	159
2025.01.09	15:00:00	2672.485	2675.427	2668.091	2668.326	9273	0	159
2025.01.09	16:00:00	2668.320	2670.989	2666.252	2667.502	7427	0	159
2025.01.09	17:00:00	2667.465	2668.608	2662.644	2665.938	7663	0	159
2025.01.09	18:00:00	2665.897	2672.510	2665.038	2671.321	7372	0	159
2025.01.09	19:00:00	2671.369	2671.788	2668.552	2670.190	5412	0	159
2025.01.09	20:00:00	2670.154	2670.896	2669.247	2669.530	3537	0	160
2025.01.09	21:00:00	2669.534	2671.332	2668.957	2669.984	1985	0	159
2025.01.09	23:00:00	2670.696	2671.309	2668.492	2669.951	2766	0	159
2025.01.10	00:00:00	2669.958	2671.216	2668.973	2670.498	3535	0	160
2025.01.10	01:00:00	2670.528	2671.832	2669.225	2670.952	5665	0	159
2025.01.10	02:00:00	2670.925	2674.727	2670.519	2673.486	5407	0	159
2025.01.10	03:00:00	2673.517	2674.771	2672.503	2673.658	3921	0	159
2025.01.10	04:00:00	2673.631	2674.067	2671.825	2671.850	3193	0	160
2025.01.10	05:00:00	2671.855	2675.891	2671.588	2674.915	4453	0	159
2025.01.10	06:00:00	2674.908	2678.552	2674.233	2678.163	5353	0	159
2025.01.10	07:00:00	2678.179	2678.769	2673.469	2676.146	6606	0	159
2025.01.10	08:00:00	2676.181	2680.469	2675.713	2680.057	8862	0	159
2025.01.10	09:00:00	2680.021	2682.389	2677.592	2678.485	7817	0	159
2025.01.10	10:00:00	2678.532	2682.687	2678.205	2680.936	8452	0	159
2025.01.10	11:00:00	2680.950	2683.088	2680.242	2681.402	5973	0	159
2025.01.10	12:00:00	2681.363	2681.401	2674.747	2678.307	8001	0	159
2025.01.10	13:00:00	2678.321	2683.771	2663.994	2682.687	29165	0	159
2025.01.10	14:00:00	2682.626	2693.406	2680.790	2687.851	42181	0	159
2025.01.10	15:00:00	2687.852	2698.026	2682.398	2692.651	40592	0	159
2025.01.10	16:00:00	2692.614	2697.175	2686.727	2696.142	27593	0	159
2025.01.10	17:00:00	2696.206	2697.953	2692.413	2696.107	16857	0	159
2025.01.10	18:00:00	2696.016	2697.238	2685.110	2687.303	14105	0	159
2025.01.10	19:00:00	2687.330	2687.805	2684.546	2685.855	9240	0	159
2025.01.10	20:00:00	2685.890	2690.886	2684.478	2690.774	8491	0	159
2025.01.10	21:00:00	2690.735	2693.773	2689.005	2689.589	8394	0	159
2025.01.12	23:00:00	2689.769	2691.373	2687.578	2691.105	5108	0	159
2025.01.13	00:00:00	2691.128	2693.368	2688.097	2689.726	4474	0	159
2025.01.13	01:00:00	2689.730	2690.051	2679.294	2685.548	17715	0	159
2025.01.13	02:00:00	2685.590	2690.565	2684.855	2688.653	8212	0	159
2025.01.13	03:00:00	2688.571	2688.697	2685.362	2687.897	7066	0	159
2025.01.13	04:00:00	2687.934	2690.854	2684.307	2685.867	7986	0	159
2025.01.13	05:00:00	2685.907	2686.979	2683.285	2686.936	9774	0	159
2025.01.13	06:00:00	2687.000	2691.323	2686.898	2689.960	7899	0	159
2025.01.13	07:00:00	2689.935	2690.552	2684.440	2685.102	10694	0	159
2025.01.13	08:00:00	2685.074	2689.770	2683.997	2687.156	12742	0	159
2025.01.13	09:00:00	2687.071	2688.325	2682.876	2684.871	13468	0	159
2025.01.13	10:00:00	2684.823	2685.116	2677.260	2679.415	12406	0	159
2025.01.13	11:00:00	2679.395	2680.580	2675.449	2675.952	10027	0	159
2025.01.13	12:00:00	2675.911	2677.164	2664.374	2671.197	20998	0	159
2025.01.13	13:00:00	2671.286	2672.281	2663.693	2669.066	27283	0	159
2025.01.13	14:00:00	2669.153	2674.239	2664.020	2671.712	22306	0	159
2025.01.13	15:00:00	2671.688	2672.908	2661.092	2661.867	18380	0	159
2025.01.13	16:00:00	2661.792	2668.000	2660.625	2661.322	12831	0	159
2025.01.13	17:00:00	2661.332	2664.140	2659.183	2660.822	10440	0	159
2025.01.13	18:00:00	2660.815	2662.449	2657.525	2659.292	9256	0	159
2025.01.13	19:00:00	2659.299	2660.644	2656.768	2658.898	6891	0	159
2025.01.13	20:00:00	2658.959	2662.823	2658.734	2662.194	5370	0	159
2025.01.13	21:00:00	2662.241	2664.140	2660.842	2663.625	3266	0	159
2025.01.13	23:00:00	2663.153	2669.455	2663.056	2668.058	4102	0	159
2025.01.14	00:00:00	2667.976	2671.106	2666.397	2670.601	4989	0	159
2025.01.14	01:00:00	2670.534	2672.238	2667.848	2670.749	10159	0	159
2025.01.14	02:00:00	2670.783	2672.236	2668.428	2670.570	7804	0	159
2025.01.14	03:00:00	2670.522	2672.307	2668.861	2669.780	6949	0	159
2025.01.14	04:00:00	2669.818	2674.058	2668.382	2673.528	4975	0	159
2025.01.14	05:00:00	2673.573	2675.370	2667.377	2668.533	7598	0	159
2025.01.14	06:00:00	2668.507	2669.685	2667.373	2669.077	7420	0	159
2025.01.14	07:00:00	2669.078	2670.869	2667.145	2669.154	7789	0	159
2025.01.14	08:00:00	2669.196	2674.455	2667.239	2670.978	9819	0	159
2025.01.14	09:00:00	2670.919	2671.647	2664.832	2667.322	8216	0	159
2025.01.14	10:00:00	2667.368	2668.938	2664.681	2666.677	7481	0	159
2025.01.14	11:00:00	2666.713	2669.880	2664.453	2669.331	6929	0	159
2025.01.14	12:00:00	2669.287	2671.583	2666.446	2668.289	8276	0	159
2025.01.14	13:00:00	2668.237	2674.425	2660.650	2662.985	22119	0	159
2025.01.14	14:00:00	2662.946	2666.053	2659.773	2665.242	18890	0	159
2025.01.14	15:00:00	2665.285	2672.840	2665.070	2671.779	14463	0	159
2025.01.14	16:00:00	2671.826	2673.960	2669.826	2671.715	11155	0	159
2025.01.14	17:00:00	2671.680	2672.099	2668.070	2669.006	8512	0	159
2025.01.14	18:00:00	2668.967	2672.546	2666.677	2672.316	8101	0	159
2025.01.14	19:00:00	2672.349	2676.308	2671.843	2674.245	6621	0	159
2025.01.14	20:00:00	2674.209	2676.524	2671.826	2676.505	7018	0	159
2025.01.14	21:00:00	2676.458	2678.276	2675.852	2677.148	3453	0	159
2025.01.14	23:00:00	2677.397	2677.751	2674.005	2675.589	2883	0	159
2025.01.15	00:00:00	2675.580	2676.082	2672.550	2672.762	2708	0	159
2025.01.15	01:00:00	2672.772	2674.294	2669.903	2669.944	5260	0	159
2025.01.15	02:00:00	2669.967	2675.052	2669.391	2673.458	5868	0	159
2025.01.15	03:00:00	2673.409	2676.321	2672.326	2676.091	4943	0	159
2025.01.15	04:00:00	2676.052	2676.716	2674.183	2675.564	4203	0	159
2025.01.15	05:00:00	2675.610	2679.380	2674.516	2679.380	5606	0	159
2025.01.15	06:00:00	2679.341	2683.326	2679.045	2681.000	6536	0	159
2025.01.15	07:00:00	2681.039	2684.033	2680.050	2681.313	6331	0	159
2025.01.15	08:00:00	2681.357	2685.302	2681.152	2683.909	8149	0	159
2025.01.15	09:00:00	2683.940	2688.527	2682.911	2685.934	7823	0	159
2025.01.15	10:00:00	2685.961	2689.064	2684.743	2688.343	8130	0	159
2025.01.15	11:00:00	2688.466	2689.002	2685.118	2686.779	8914	0	159
2025.01.15	12:00:00	2686.748	2687.482	2684.057	2684.631	9031	0	159
2025.01.15	13:00:00	2684.632	2694.250	2682.127	2693.807	26985	0	159
2025.01.15	14:00:00	2693.759	2696.056	2678.166	2681.978	30962	0	159
2025.01.15	15:00:00	2681.935	2683.017	2676.640	2678.475	22205	0	159
2025.01.15	16:00:00	2678.512	2689.970	2676.925	2689.305	15105	0	159
2025.01.15	17:00:00	2689.263	2692.978	2688.491	2692.601	10498	0	159
2025.01.15	18:00:00	2692.640	2695.011	2691.026	2693.993	9993	0	159
2025.01.15	19:00:00	2694.056	2695.127	2692.564	2694.181	6824	0	159
2025.01.15	20:00:00	2694.142	2696.605	2693.239	2696.292	6015	0	159
2025.01.15	21:00:00	2696.341	2697.541	2694.056	2696.999	3544	0	159
2025.01.15	23:00:00	2695.145	2697.970	2694.193	2694.963	3571	0	159
2025.01.16	00:00:00	2694.980	2698.196	2692.857	2695.339	8179	0	159
2025.01.16	01:00:00	2695.382	2702.200	2694.499	2696.172	12778	0	159
2025.01.16	02:00:00	2696.209	2698.127	2695.223	2697.451	8442	0	159
2025.01.16	03:00:00	2697.455	2698.553	2695.717	2697.193	5719	0	159
2025.01.16	04:00:00	2697.145	2698.060	2696.743	2697.464	4221	0	159
2025.01.16	05:00:00	2697.426	2697.501	2693.773	2694.600	7318	0	159
2025.01.16	06:00:00	2694.642	2695.522	2689.907	2693.815	7150	0	159
2025.01.16	07:00:00	2693.862	2699.964	2693.430	2698.271	8027	0	159
2025.01.16	08:00:00	2698.313	2703.270	2697.129	2698.941	9963	0	159
2025.01.16	09:00:00	2698.945	2706.149	2697.416	2705.379	10691	0	159
2025.01.16	10:00:00	2705.333	2708.636	2704.646	2707.797	7541	0	159
2025.01.16	11:00:00	2707.826	2711.175	2706.169	2706.412	7838	0	159
2025.01.16	12:00:00	2706.416	2707.300	2700.071	2703.713	13856	0	159
2025.01.16	13:00:00	2703.645	2718.292	2701.324	2715.461	22831	0	159
2025.01.16	14:00:00	2715.414	2719.379	2712.916	2718.674	22438	0	159
2025.01.16	15:00:00	2718.653	2719.718	2712.632	2716.874	27485	0	159
2025.01.16	16:00:00	2716.930	2722.385	2716.629	2720.339	19378	0	159
2025.01.16	17:00:00	2720.300	2724.735	2719.462	2721.761	11975	0	159
2025.01.16	18:00:00	2721.793	2723.298	2714.751	2715.240	9196	0	159
2025.01.16	19:00:00	2715.262	2717.172	2714.637	2715.346	7075	0	160
2025.01.16	20:00:00	2715.368	2717.033	2714.389	2715.813	5599	0	159
2025.01.16	21:00:00	2715.768	2715.867	2712.517	2714.555	4049	0	159
2025.01.16	23:00:00	2714.345	2715.227	2712.401	2714.578	3289	0	159
2025.01.17	00:00:00	2714.624	2716.068	2713.716	2714.700	4332	0	159
2025.01.17	01:00:00	2714.741	2714.855	2709.834	2714.649	9594	0	159
2025.01.17	02:00:00	2714.692	2717.073	2713.894	2715.820	6686	0	159
2025.01.17	03:00:00	2715.841	2717.346	2714.548	2715.433	5218	0	159
2025.01.17	04:00:00	2715.476	2716.515	2714.254	2714.669	5341	0	159
2025.01.17	05:00:00	2714.698	2715.540	2711.166	2711.616	7764	0	159
2025.01.17	06:00:00	2711.634	2713.320	2710.566	2712.583	7510	0	159
2025.01.17	07:00:00	2712.622	2714.624	2708.585	2710.521	7214	0	159
2025.01.17	08:00:00	2710.577	2712.991	2709.438	2711.731	6819	0	159
2025.01.17	09:00:00	2711.689	2712.019	2703.909	2704.760	9503	0	159
2025.01.17	10:00:00	2704.839	2706.229	2702.831	2703.999	7745	0	159
2025.01.17	11:00:00	2704.005	2708.799	2703.656	2708.041	7092	0	159
2025.01.17	12:00:00	2708.002	2711.800	2706.991	2711.044	11011	0	159
2025.01.17	13:00:00	2711.088	2712.097	2704.590	2705.104	19220	0	159
2025.01.17	14:00:00	2705.041	2712.548	2702.728	2711.685	11866	0	159
2025.01.17	15:00:00	2711.652	2715.141	2710.156	2714.243	8725	0	159
2025.01.17	16:00:00	2714.256	2717.261	2713.589	2716.071	6684	0	159
2025.01.17	17:00:00	2716.064	2716.353	2710.623	2712.578	5414	0	159
2025.01.17	18:00:00	2712.604	2713.191	2705.473	2705.605	5606	0	160
2025.01.17	19:00:00	2705.619	2707.138	2702.880	2703.175	4479	0	159
2025.01.17	20:00:00	2703.189	2704.088	2699.897	2700.924	4930	0	159
2025.01.17	21:00:00	2700.901	2703.285	2699.242	2702.879	2365	0	159
2025.01.19	23:00:00	2702.629	2703.084	2691.530	2696.424	4800	0	159
2025.01.20	00:00:00	2696.424	2696.469	2692.737	2694.457	3296	0	159
2025.01.20	01:00:00	2694.441	2695.836	2689.355	2693.711	9250	0	159
2025.01.20	02:00:00	2693.714	2697.966	2693.672	2697.445	5282	0	159
2025.01.20	03:00:00	2697.456	2703.950	2697.451	2703.554	3729	0	159
2025.01.20	04:00:00	2703.559	2706.463	2702.279	2705.912	3657	0	159
2025.01.20	05:00:00	2705.907	2707.438	2703.685	2707.308	5003	0	159
2025.01.20	06:00:00	2707.340	2713.766	2706.662	2711.609	5096	0	159
2025.01.20	07:00:00	2711.607	2711.849	2702.765	2703.592	4392	0	159
2025.01.20	08:00:00	2703.571	2707.992	2703.058	2706.809	4320	0	159
2025.01.20	09:00:00	2706.779	2708.783	2703.009	2706.088	4705	0	159
2025.01.20	10:00:00	2706.096	2709.897	2705.215	2708.519	5157	0	159
2025.01.20	11:00:00	2708.497	2712.478	2704.835	2708.337	5571	0	159
2025.01.20	12:00:00	2708.297	2710.009	2706.048	2708.151	5181	0	159
2025.01.20	13:00:00	2708.136	2710.645	2701.979	2704.914	26789	0	159
2025.01.20	14:00:00	2705.051	2711.908	2704.917	2710.045	14629	0	159
2025.01.20	15:00:00	2710.064	2710.401	2705.292	2707.065	8735	0	159
2025.01.20	16:00:00	2707.063	2708.873	2703.148	2707.584	10771	0	159
2025.01.20	17:00:00	2707.559	2711.161	2703.930	2707.434	9628	0	159
2025.01.20	18:00:00	2707.441	2711.061	2705.421	2710.710	4589	0	159
2025.01.20	19:00:00	2710.709	2711.052	2708.218	2709.059	849	0	319
2025.01.20	23:00:00	2708.347	2711.005	2706.593	2710.445	2930	0	159
2025.01.21	00:00:00	2710.433	2711.581	2702.797	2705.366	6440	0	159
2025.01.21	01:00:00	2705.388	2719.281	2703.172	2718.105	12738	0	159
2025.01.21	02:00:00	2718.084	2725.746	2717.944	2724.843	7742	0	159
2025.01.21	03:00:00	2724.819	2726.946	2721.244	2724.196	6934	0	159
2025.01.21	04:00:00	2724.221	2727.856	2723.102	2727.305	4905	0	159
2025.01.21	05:00:00	2727.319	2729.126	2725.384	2726.147	6163	0	159
2025.01.21	06:00:00	2726.175	2729.462	2723.771	2724.380	6076	0	159
2025.01.21	07:00:00	2724.346	2732.830	2722.695	2729.729	7276	0	159
2025.01.21	08:00:00	2729.701	2730.072	2721.418	2723.267	9934	0	159
2025.01.21	09:00:00	2723.237	2724.185	2717.809	2721.201	11581	0	159
2025.01.21	10:00:00	2721.249	2723.968	2718.902	2719.824	7120	0	159
2025.01.21	11:00:00	2719.820	2724.492	2716.509	2723.998	5944	0	159
2025.01.21	12:00:00	2723.989	2727.165	2722.031	2726.777	6836	0	160
2025.01.21	13:00:00	2726.763	2730.011	2724.600	2726.239	11318	0	159
2025.01.21	14:00:00	2726.247	2738.583	2725.334	2738.123	10669	0	159
2025.01.21	15:00:00	2738.112	2740.384	2734.600	2738.776	12027	0	159
2025.01.21	16:00:00	2738.792	2744.989	2737.814	2743.056	8703	0	159
2025.01.21	17:00:00	2743.069	2745.815	2740.141	2740.220	5902	0	159
2025.01.21	18:00:00	2740.211	2745.963	2739.887	2744.512	4843	0	159
2025.01.21	19:00:00	2744.516	2745.348	2741.429	2742.838	4030	0	159
2025.01.21	20:00:00	2742.819	2743.239	2740.084	2742.392	4500	0	159
2025.01.21	21:00:00	2742.443	2745.863	2741.999	2744.674	2539	0	160
2025.01.21	23:00:00	2744.647	2745.139	2741.983	2744.259	5448	0	159
2025.01.22	00:00:00	2744.309	2749.087	2742.713	2748.232	5196	0	159
2025.01.22	01:00:00	2748.178	2749.979	2746.816	2748.029	12435	0	159
2025.01.22	02:00:00	2748.059	2749.757	2746.252	2748.904	8456	0	159
2025.01.22	03:00:00	2748.910	2751.085	2747.881	2750.266	6790	0	159
2025.01.22	04:00:00	2750.238	2752.965	2749.308	2752.074	4900	0	159
2025.01.22	05:00:00	2752.093	2758.831	2750.277	2758.062	8618	0	159
2025.01.22	06:00:00	2758.040	2758.217	2745.549	2746.814	14362	0	159
2025.01.22	07:00:00	2746.832	2754.006	2746.438	2748.781	8624	0	159
2025.01.22	08:00:00	2748.818	2753.863	2746.770	2753.134	10505	0	159
2025.01.22	09:00:00	2753.101	2762.335	2752.846	2758.438	11912	0	159
2025.01.22	10:00:00	2758.439	2763.461	2758.288	2760.043	9316	0	159
2025.01.22	11:00:00	2760.110	2760.611	2756.316	2756.534	6576	0	159
2025.01.22	12:00:00	2756.572	2758.722	2751.778	2758.236	8684	0	159
2025.01.22	13:00:00	2758.278	2761.606	2750.854	2757.612	23496	0	159
2025.01.22	14:00:00	2757.605	2758.242	2750.329	2753.872	21427	0	159
2025.01.22	15:00:00	2753.824	2760.311	2750.411	2759.351	15477	0	159
2025.01.22	16:00:00	2759.389	2760.270	2755.856	2758.280	10855	0	159
2025.01.22	17:00:00	2758.291	2758.498	2755.810	2756.526	7738	0	159
2025.01.22	18:00:00	2756.522	2759.350	2754.885	2757.816	8119	0	159
2025.01.22	19:00:00	2757.800	2757.800	2754.973	2755.309	5570	0	159
2025.01.22	20:00:00	2755.269	2757.127	2754.802	2756.626	5541	0	160
2025.01.22	21:00:00	2756.591	2757.097	2754.843	2756.165	2365	0	160
2025.01.22	23:00:00	2755.935	2756.660	2753.880	2755.583	4082	0	159
2025.01.23	00:00:00	2755.563	2755.936	2753.164	2755.397	4602	0	159
2025.01.23	01:00:00	2755.353	2756.300	2750.607	2752.731	11728	0	159
2025.01.23	02:00:00	2752.738	2754.989	2752.037	2752.566	6933	0	160
2025.01.23	03:00:00	2752.580	2753.070	2749.503	2749.972	7002	0	159
2025.01.23	04:00:00	2750.023	2753.605	2749.772	2751.663	4413	0	159
2025.01.23	05:00:00	2751.714	2753.472	2751.336	2752.012	10907	0	159
2025.01.23	06:00:00	2751.970	2755.564	2751.147	2753.298	8371	0	159
2025.01.23	07:00:00	2753.304	2754.709	2751.659	2752.683	7464	0	159
2025.01.23	08:00:00	2752.735	2754.789	2751.973	2752.801	8013	0	159
2025.01.23	09:00:00	2752.824	2753.805	2740.844	2745.833	13950	0	159
2025.01.23	10:00:00	2745.793	2752.507	2745.224	2751.369	9043	0	159
2025.01.23	11:00:00	2751.394	2754.449	2750.807	2751.898	7776	0	159
2025.01.23	12:00:00	2751.873	2753.386	2741.947	2744.820	14341	0	159
2025.01.23	13:00:00	2744.771	2745.857	2735.833	2741.525	25841	0	159
2025.01.23	14:00:00	2741.572	2747.548	2740.289	2746.098	22589	0	159
2025.01.23	15:00:00	2745.908	2749.460	2742.060	2746.424	13307	0	159
2025.01.23	16:00:00	2746.351	2757.440	2744.220	2753.980	16121	0	159
2025.01.23	17:00:00	2753.880	2758.962	2752.376	2757.664	11312	0	159
2025.01.23	18:00:00	2757.747	2758.198	2755.022	2755.792	8127	0	159
2025.01.23	19:00:00	2755.791	2758.022	2753.730	2754.173	7724	0	159
2025.01.23	20:00:00	2754.130	2754.629	2751.306	2753.766	10007	0	159
2025.01.23	21:00:00	2753.802	2754.765	2752.021	2754.370	2853	0	160
2025.01.23	23:00:00	2754.757	2755.636	2753.584	2754.543	2571	0	159
2025.01.24	00:00:00	2754.546	2761.086	2754.329	2759.693	4752	0	159
2025.01.24	01:00:00	2759.654	2762.585	2758.531	2762.261	9685	0	159
2025.01.24	02:00:00	2762.272	2775.365	2762.272	2774.202	16523	0	159
2025.01.24	03:00:00	2774.137	2777.446	2770.989	2772.308	12122	0	159
2025.01.24	04:00:00	2772.280	2775.022	2770.527	2772.079	8529	0	159
2025.01.24	05:00:00	2772.033	2776.743	2771.996	2775.282	9860	0	159
2025.01.24	06:00:00	2775.243	2778.363	2773.267	2773.818	12290	0	159
2025.01.24	07:00:00	2773.785	2775.452	2772.039	2772.675	8411	0	159
2025.01.24	08:00:00	2772.716	2775.334	2769.954	2774.134	10490	0	159
2025.01.24	09:00:00	2774.088	2777.810	2770.973	2772.749	8622	0	159
2025.01.24	10:00:00	2772.762	2776.191	2771.582	2775.682	8140	0	159
2025.01.24	11:00:00	2775.669	2780.193	2774.131	2776.617	8363	0	159
2025.01.24	12:00:00	2776.712	2779.192	2776.094	2778.546	8456	0	159
2025.01.24	13:00:00	2778.521	2784.615	2777.850	2782.382	14542	0	159
2025.01.24	14:00:00	2782.418	2784.414	2773.723	2778.204	19429	0	159
2025.01.24	15:00:00	2778.225	2786.013	2775.466	2775.973	15808	0	159
2025.01.24	16:00:00	2775.918	2777.564	2769.894	2771.995	14611	0	159
2025.01.24	17:00:00	2772.026	2776.124	2770.618	2773.312	8961	0	159
2025.01.24	18:00:00	2773.337	2774.073	2771.348	2773.357	6184	0	160
2025.01.24	19:00:00	2773.391	2775.255	2771.310	2774.628	6787	0	159
2025.01.24	20:00:00	2774.643	2774.798	2770.584	2771.113	6723	0	159
2025.01.24	21:00:00	2771.139	2772.173	2770.457	2771.079	2808	0	159
2025.01.26	23:00:00	2765.650	2769.721	2765.185	2767.553	8221	0	159
2025.01.27	00:00:00	2767.554	2770.991	2766.239	2769.722	6846	0	159
2025.01.27	01:00:00	2769.755	2772.541	2762.885	2762.936	13676	0	159
2025.01.27	02:00:00	2762.970	2763.656	2753.871	2756.175	13457	0	159
2025.01.27	03:00:00	2756.221	2762.665	2755.137	2761.117	11536	0	159
2025.01.27	04:00:00	2761.066	2761.075	2755.738	2758.064	8520	0	159
2025.01.27	05:00:00	2758.117	2758.166	2752.855	2753.250	10767	0	159
2025.01.27	06:00:00	2753.214	2755.086	2750.839	2754.581	10567	0	159
2025.01.27	07:00:00	2754.624	2755.073	2747.189	2749.478	9779	0	159
2025.01.27	08:00:00	2749.436	2759.846	2749.291	2757.257	14097	0	159
2025.01.27	09:00:00	2757.183	2765.008	2755.726	2763.342	13455	0	159
2025.01.27	10:00:00	2763.304	2771.056	2762.832	2768.082	15553	0	159
2025.01.27	11:00:00	2768.031	2772.078	2765.074	2771.244	13990	0	159
2025.01.27	12:00:00	2771.300	2771.626	2760.413	2761.372	11944	0	159
2025.01.27	13:00:00	2761.340	2762.435	2752.333	2757.361	17208	0	159
2025.01.27	14:00:00	2757.329	2757.976	2744.983	2751.355	20711	0	159
2025.01.27	15:00:00	2751.345	2751.386	2739.499	2742.084	20974	0	159
2025.01.27	16:00:00	2742.052	2743.173	2733.239	2734.472	17022	0	159
2025.01.27	17:00:00	2734.535	2736.963	2730.452	2733.634	14320	0	159
2025.01.27	18:00:00	2733.687	2737.951	2732.943	2737.046	10504	0	159
2025.01.27	19:00:00	2737.027	2740.559	2736.837	2739.328	8138	0	159
2025.01.27	20:00:00	2739.353	2742.563	2738.147	2741.558	6970	0	159
2025.01.27	21:00:00	2741.512	2744.010	2740.348	2740.612	2566	0	159
2025.01.27	23:00:00	2741.171	2745.325	2739.547	2741.710	6960	0	159
2025.01.28	00:00:00	2741.743	2744.554	2739.854	2740.615	5018	0	159
2025.01.28	01:00:00	2740.621	2745.332	2739.410	2741.491	6578	0	159
2025.01.28	02:00:00	2741.440	2741.628	2738.337	2739.336	11004	0	159
2025.01.28	03:00:00	2739.379	2741.843	2737.815	2738.804	7350	0	159
2025.01.28	04:00:00	2738.807	2742.636	2738.558	2742.296	7065	0	159
2025.01.28	05:00:00	2742.333	2744.894	2741.187	2741.717	7175	0	159
2025.01.28	06:00:00	2741.684	2743.047	2739.106	2739.661	6367	0	159
2025.01.28	07:00:00	2739.687	2743.044	2738.330	2738.910	9506	0	159
2025.01.28	08:00:00	2738.936	2741.763	2734.766	2741.164	11741	0	159
2025.01.28	09:00:00	2741.147	2745.151	2740.409	2743.396	10678	0	159
2025.01.28	10:00:00	2743.429	2745.172	2740.922	2743.115	8826	0	159
2025.01.28	11:00:00	2743.083	2744.587	2741.591	2742.793	7879	0	159
2025.01.28	12:00:00	2742.709	2745.645	2741.156	2745.530	8838	0	159
2025.01.28	13:00:00	2745.568	2749.507	2745.114	2748.820	12612	0	159
2025.01.28	14:00:00	2748.904	2756.315	2748.876	2753.538	17226	0	159
2025.01.28	15:00:00	2753.568	2757.204	2751.064	2755.330	15081	0	159
2025.01.28	16:00:00	2755.325	2759.661	2755.245	2758.669	13164	0	159
